,file_name,pcode,pname,win1,win2,hasbd
401,8a81808182d463930182e90619ad5bec.pdf,SNZB-SNJT-D20226-0349 ,山东能源集团信息技术管控系统建设项目公开招标（二次） ,山东能源数智云科技有限公司,山东鲁软数字科技有限公司,0
402,8a81808182d463930182ed8141502c46.pdf,SNZB-LNWZ-D20226-0410  ,山东能源物资公司鲁南分公司自动润滑系统建设、掘进机机载临时,平顶山中选自控系统有限公司,泰安泰烁岩层控制科技有限公司,1
403,8a81808182d463930182ee1727fb44cf.pdf,SNZB-SNJT-D20226-0386 ,中垠广场 1#办公楼及所属院落物业服务项目公开招标（二次） ,山东创元物业集团有限公司,山东信莱物业管理有限公司,0
404,8a81808182d463930182f1ba60bc5fdd.pdf,SNZB-ZGDJ-D20226-0379 ,山东能源上海庙至山东特高压外送通道阿拉善基地 400MW 风电项目,四川省送变电建设有限责任公司,甘肃省安装建设集团有限公司,0
405,8a81808182d463930182f359fb263816.pdf,SNZB-SNJT-D20226-0373 ,山东能源集团有限公司冲击地压监控中心大数据分析技术服务项目,北京安科兴业科技股份有限公司,,0
406,8a81808182f372cd0182f6830cd40d50.pdf,SNZB-LNWZ-D20226-0411 ,山东能源物资公司鲁南分公司监控系统补套、井下网络安全管理系,山东华永机电科技有限公司,枣庄矿业(集团)有限责任公司,0
407,8a81808182f372cd0182f84027cd7b18.pdf, SNZB-SNWZ-D20222-0218   ,  2022 年山东能源第十一批新矿集团长城一矿空气压缩机,北京复盛机械有限公司,济南压缩机厂有限公司,0
408,8a81808182f372cd0182f841da387b85.pdf, SNZB-SNWZ-D20222-0227   ,  2022 年山东能源第十一批鲁西矿业新巨龙公司小型盾构,中铁工程装备集团有限公司,中国铁建重工集团股份有限公司,0
409,8a81808182f372cd0182fd3d06e241e0.pdf,SNZB-ZKJT-D20226-0413 ,枣矿综合物流园储配煤铁路专用线改扩建 EPC 总承包项目 ,中铁工程设计咨询集团有限公司,中铁二院工程集团有限责任公司,1
410,8a8180818313456d018315a703f80d7e.pdf,SNZB-HBLTK-D20223-0223 ,鲁西矿业会宝岭铁矿圆锥破碎机大修项目 ,北京驰星机电设备有限公司,兴隆县胜卓机械制造有限公司,0
411,8a8180818313456d0183204b16ae654f.pdf, SNZB-XJWZ-D20222-0246   ,  新疆能化集团伊犁一矿滚筒招标项目（二次）   ,邹城市矿源机电有限公司,力博重工科技股份有限公司,0
412,8a8180818313456d01833aea244950a5.pdf,SNZB-XKYL-D20222-0266 ,新汶矿业集团（伊犁）能源开发有限责任公司一矿供暖系统运行维护,泰山集团泰安泰山能源工程有限公司,信邦建设集团有限公司,0
413,8a818081833b6f9901834518d7f54ff5.pdf,SNZB-LZWZ-D20221-0492   ,山东能源集团物资有限公司鲁中分公司（矸石浆）招标采购（二次）   ,泰安新海水煤浆有限公司,淄博泰烨水煤浆有限公司,0
414,8a818081833b6f9901834519c60a5019.pdf,SNZB-ZKWS-D20226-0427 ,枣矿综合物流园储配煤项目八一站点带式输送机购置项目 , 焦作科瑞森重装股份有限公司,枣庄市弘大实业有限责任公司,0
415,8a818081833b6f990183549821c77b7f.pdf,SNZB-NMWZ-D20226-0399 ,山东能源集团物资有限公司内蒙古分公司长城二矿辅助运输调,合肥工大高科信息科技股份有限公司,天地（常州）自动化股份有限公司,0
416,8a818081833b6f99018355366d180e2d.pdf,SNZB-LZWZ-D20221-0456   ,鲁中分公司赵官煤矿 2022 年散装 32.5 水泥供应商入围招标   ,山东金石集团有限公司,临清市大唐建材实业有限公司,0
417,8a8180818364cbc101836952b56b3a11.pdf,SNZB-LXGS-D20223-0230 ,鲁西矿业郭屯煤矿矿井防灭火束管监测系统采购, 山东道宽智能科技有限公司,安徽中科智泰光电测控科技有限公司,1
418,8a8180818364cbc101836d11436d5c87.pdf,SNZB-ZKJT-D20226-0431   ,枣庄矿业集团电力有限公司电力调度一体化系统购置项目 ,东方电子股份有限公司,国电南瑞南京控制系统有限公司,0
419,8a8180818364cbc101837dc0b1be06fa.pdf,SNZB-LNWZ-D20226-0440 ,山东能源物资公司鲁南分公司机载临时支护装置、矿用钻孔成像,邹城兖矿泰德工贸有限公司,邹城市创拓矿山设备有限公司,1
420,8a8180818383d17d01838714050810f2.pdf,SNZB-LXCM-D20226-0445 ,肥矿（泰惠）储配煤基地二期工程造价咨询机构招标 ,山东新联谊工程咨询有限公司,山东时代工程咨询有限公司,0
421,8a8180818383d17d01838818dbaa2b0a.pdf, SNZB-SNWZ-D20222-0253   ,  2022 年山东能源第十批西北矿业五举煤业带式输送机专,山东方大工程有限责任公司,山东矿机集团股份有限公司,0
422,8a8180818383d17d0183883575dc3142.pdf, SNZB-SNWZ-D20222-0288   ,  2022 年山东能源第十三批蒋庄、长三、五举煤矿空压机,济南杰瑞复盛机电设备有限公司,山东豪迈机械制造有限公司,0
423,8a8180818383d17d0183884751df3411.pdf, SNZB-SNWZ-D20222-0295   ,  2022 年山东能源第十三批彭庄、榆树井、梁宝寺、郭屯,沈阳隆基电磁科技股份有限公司,抚顺市沃尔普机电设备有限公司,0
424,8a8180818383d17d01838849af3a3436.pdf, SNZB-SNWZ-D20222-0297   ,  2022 年山东能源第十三批西北矿业五举煤业超高压压滤,杭州安永环保科技有限公司,山东菲特环保设备有限公司,0
425,8a8180818383d17d01838c7777265fdd.pdf, SNZB-SNWZ-D20222-0308   ,  山东能源集团物资有限公司 2022 年度第六批集采清单物资（锚杆拉力计、,山东玖聚高分子材料有限公司,安徽昊华环保科技有限公司,0
426,8a8180818383d17d01838d8ecc351e95.pdf, SNZB-SNWZ-D20222-0267   ,  山东能源二〇二二年下半年单县能源、郭屯煤矿三角股,山东舒博特钢丝绳有限公司,维尔卡钢绳（北京）有限公司,0
427,8a8180818383d17d0183b62bf99e4c3b.pdf,SNZB-LZWZ-D20221-0517   ,山东能源集团物资有限公司鲁中分公司（矿灯充电架、单轨吊起吊梁组件） ,泰安市江盛矿山设备有限公司,枣庄新远大装备制造有限公司,1
428,8a8180818383d17d0183b6e2e2f35fee.pdf, SNZB-SDDL-D20221-0529 , 陇东至山东特高压直流输电工程配套扩容升级山东能源灵台 2,麻城市蓝朋物业服务有限公司,天津诚惠达物业服务有限公司,0
429,8a8180818383d17d0183ba60f6ee718b.pdf,SNZB-ZKJT-D20226-0432 ,枣庄矿业（集团）有限责任公司田陈煤矿防冲技术服务项目 ,,,0
430,8a8180818383d17d0183baa9c77777c7.pdf,SNZB-ZKJT-D20226-0434 ,枣庄矿业（集团）有限责任公司田陈煤矿地面环境工程综合监测,山东钰镪地质资源勘查开发有限责任公司,,0
431,8a81808183bacc500183bfcbfd757e58.pdf,SNZB-TAWZ-D20221-0556 ,山东能源物资有限公司泰安分公司 2022 年不锈钢结构件年度合,济南市莱芜丰鑫工矿设备有限公司,泰安市鸿祚机械有限公司,0
432,8a81808183bacc500183bfce17ef7e93.pdf,SNZB-TAWZ-D20221-0557 ,山东能源物资有限公司泰安分公司 2022 年掘进机大修年度合格,三一重型装备有限公司,山东乐普矿用设备股份有限公司,0
433,8a81808183bacc500183bfcf7f497eb4.pdf,SNZB-TAWZ-D20221-0558 ,山东能源物资有限公司泰安分公司 2022 年不锈钢包覆年度合格,泰安健丰食品机械有限公司,,0
434,8a81808183c0896a0183c08cbefb006f.pdf,SNZB-NMWZ-D20226-0446 ,山东能源集团物资有限公司内蒙古分公司鲁新煤矿智能发运计, 山东矩阵软件工程股份有限公司,济南致新信息科技有限公司,0
435,8a81808183c0896a0183c50bafdb4cc7.pdf,SNZB-GTMK-D20223-0254 ,鲁西矿业郭屯煤矿办公楼消防改造及修缮工,兖矿东华建设有限公司,枣庄矿业集团中兴建安工程有限公司,0
436,8a81808183c0896a0183c59d7e0c5592.pdf,SNZB-XKFW-D20221-0546 ,新汶矿业集团有限责任公司生产服务分公司矿用电动机维修承修单,宁夏灵州矿山装备科技有限公司,卧龙电气南阳防爆集团股份有限公司,0
437,8a81808183c0896a0183c5befa6d5be2.pdf, SNZB-SNWZ-D20222-0313   ,  2022 年山东能源第十二批兖矿能源矿用湿式除尘风机专,山东天河科技股份有限公司,山东金科星机电股份有限公司,0
438,8a81808183ca89580183ce8e56234718.pdf, SNZB-SNWZ-D20222-0307   ,  山东能源 2022 年度第五批集采清单物资（低压防爆电机 YBK3、低压防爆,卧龙电气南阳防爆集团股份有限公司,江苏亚力防爆电机有限公司,0
439,8a81808183ca89580183cee5a9c24be0.pdf, SNZB-SNWZ-D20222-0291   ,  2022 年山东能源第十三批五举、长三煤矿破碎机专项招,泰伯克（天津）机械设备有限公司,北京博创凯盛机械制造有限公司,0
440,8a81808183ca89580183d4a0627e311d.pdf,SNZB-ZKJT-D20226-0454 ,枣庄矿业（集团）有限责任公司田陈煤矿冲击地压防治鉴定、评,,徐州弘毅科技发展有限公司,0
441,8a81808183d4c6d70183d5561e2211fd.pdf,SNZB-LXCM-D20226-0462 ,山东能源鲁西储配煤有限公司肥矿（泰惠）储配煤基地,中铁工程设计咨询集团有限公司,,0
442,8a81808183d58b000183d5b612320785.pdf, SNZB-LZWZ-D20221-0550   ,  新矿集团泰汶盐化工转化器中间体设备招标采购（二次）   ,湖北天中石化设备有限公司,山东密友机械有限公司,0
443,8a81808183d58b000183da1f138f481b.pdf,SNZB-LNWZ-D20226-0458 ,山东能源物资公司鲁南分公司关于钻孔窥视仪、限,徐州惠顿矿业科技开发有限公司,武汉天宸伟业物探科技有限公司,1
444,8a81808183e5660a0183e9c2039541f0.pdf,SNZB-NMWZ-D20226-0430 ,山东能源集团物资有限公司内蒙古分公司榆树井煤矿采区排水,南京北路智控科技股份有限公司,天地（常州）自动化股份有限公司,0
445,8a81808183ea9def0183ee4498ef1f3a.pdf,SNZB-XJLK-D20223-0226 ,鲁西矿业新巨龙公司龙安单身公寓楼维修改,兖矿东华建设有限公司,山东益通安装有限公司,0
446,8a81808183ea9def0183f47ab6e82e5f.pdf,SNZB-SNSK-D20226-0477 ,山东能源集团电子商务平台项目 ,杭州高达软件系统股份有限公司,阿里云计算有限公司,0
447,8a81808183f99bdf0183f9a361000107.pdf,SNZB-XKNM-D20226-0415 ,鄂托克前旗长城三号矿业有限公司采购雇主责任险和安全生产,中国人民财产保险股份有限公司,中国平安财产保险股份有限公司,0
448,8a81808183f99bdf0183f9c01f1209cd.pdf,SNZB-SNSK-D20226-0478 ,山东能源集团智慧监督和报表分析实施项目 ,帆软软件有限公司,普元信息技术股份有限公司,0
449,8a81808183f99bdf01840918ad170d50.pdf,SNZB-LNWZ-D20226-0474 ,山东能源物资公司鲁南分公司蓄电池充电硐室在线监,徐州兆恒工控科技有限公司,青岛英驰斯仪自动化科技有限公司,1
450,8a81808183f99bdf01840937494c11a4.pdf,SNZB-LNWZ-D20226-0476 ,山东能源物资公司鲁南分公司人行缆车可编程控制系,枣庄联鑫实业有限责任公司,新风光电子科技股份有限公司,0
451,8a8180818414d92201841721bef40a6d.pdf,SNZB-TAWZ-D20221-0566 ,山东能源物资有限公司泰安分公司 2022 年液压油缸年度供应商,山东汉菲克液压有限公司,,0
452,8a8180818414d922018418150d782b13.pdf, SNZB-SNWZ-D20222-0263   ,  2022 年山东能源第十一批西北矿业大恒煤业电动单梁桥,河南圣起机械集团有限公司,山东振宇重工机械有限公司,0
453,8a8180818414d9220184181bfd7d2c6a.pdf, SNZB-SNWZ-D20222-0348   ,  2022 年山东能源第十二批兖矿能源煤矿用深孔钻车（追,冀凯河北机电科技有限公司,山东天河科技股份有限公司,0
454,8a8180818414d92201841c78aaf27412.pdf, SNZB-SNWZ-D20222-0327   ,  山东能源集团物资有限公司 2022 年度第七批集采清单物资（矿用隔爆兼,电光防爆科技股份有限公司,湖南创安防爆电器有限公司,1
455,8a8180818414d92201841d159a6d7c75.pdf, SNZB-SNWZ-D20222-0327   ,  山东能源集团物资有限公司 2022 年度第七批集采清单物资（矿用隔爆兼,淮南万泰电子股份有限公司,泰安众诚自动化设备股份有限公司,1
456,8a8180818414d92201841d59eb37002d.pdf, SNZB-SNWZ-D20222-0376   ,  2022 年山东能源第十三批新矿内蒙能源移动式瓦斯抽放泵专项招标项目   ,江苏长江水泵有限公司,淄博水环真空泵厂有限公司,0
457,8a8180818414d92201841d6ab8ef033b.pdf,SNZB-SNJT-D20226-0438 ,山东能源集团东营市 HG15 桩基式海上光伏发电可研报告编制、初,中国电建集团华东勘测设计研究院有限公司,山东电力工程咨询院有限公司,1
458,8a8180818423394601842bc11b5a259b.pdf, SNZB-SNWZ-D20222-0314   ,  山东能源兖矿化工有限公司兖矿新能源研发创新中心专用设备招标项目   ,南京木木西里科技有限公司,南京赛英特利科技有限公司,0
459,8a8180818423394601842bc534f425f7.pdf, SNZB-SNWZ-D20222-0314   ,  山东能源兖矿化工有限公司兖矿新能源研发创新中心专用设备招标项目   ,南京木木西里科技有限公司,天津博尧智能科技有限公司,0
460,8a8180818423394601842d3172a341ef.pdf,SNZB-LZWZ-D20221-0571   ,新矿集团良庄煤矿智能防火监测系统、给煤机设备招标采购项目   ,淄博祥龙测控技术有限公司,济南福深兴安科技有限公司,0
461,8a8180818423394601842d504cd14461.pdf, SNZB-LZWZ-D20221-0582   , 新矿集团潘西煤矿煤矿自然发火束管微色谱监测系统设备招标采购项目   ,淄博祥龙测控技术有限公司,陕西克锐森矿业有限公司,0
462,8a818081842d80ce018430c6c3eb0fbf.pdf, SNZB-SNWZ-D20222-0358   ,  山东能源集团物资有限公司 2022 年度矿用橡套电缆框架协议招标项目   ,湖南华菱线缆股份有限公司,上海矿用电缆（集团）有限公司,0
463,8a818081842d80ce018430db49e5173f.pdf, SNZB-SNWZ-D20222-0360   ,  山东能源集团物资有限公司 2022 年度采煤机电缆框架协议招标组项目   ,湖南华菱线缆股份有限公司,浙江元通线缆制造有限公司,0
464,8a818081842d80ce01843107cf761d89.pdf, SNZB-SNWZ-D20222-0368   ,  山东能源集团物资有限公司 2022 年度圆股钢丝绳框架协议招标项目   ,宁夏恒力钢丝绳有限公司,湖南湘钢金属材料科技有限公司,0
465,8a818081842d80ce0184313d07b024d7.pdf,SNZB-YDKJ-D20223-0278 ,山东能源集团有限公司数据采集实施采购项目 ,浪潮通用软件有限公司,阿里云计算有限公司,0
466,8a818081842d80ce018431b1b2c828b0.pdf,SNZB-YDKJ-D20223-0279 ,山东能源集团有限公司数据治理实施采购项目 ,杭州数梦工场科技有限公司,阿里云计算有限公司,0
467,8a818081843fb77a0184403e21100f38.pdf,SNZB-LXKY-D20223-0289 ,山东里能鲁西矿业有限公司新征地煤场地面,枣庄矿业集团中兴建安工程有限公司,济宁明珠建筑工程有限公司,0
468,8a818081843fb77a01844055607a1250.pdf,：SNZB-YDKJ-D20223-0279） ,,,,0
469,8a81808184502cbc018450a29bdc0737.pdf,SNZB-ZKJT-D20226-0491 ,枣庄矿业（集团）有限责任公司柴里煤矿基于专家模型浮选工艺,北京沁元矿山技术有限公司,天津美腾科技股份有限公司,0
470,8a81808378356db501788c7af16054ae.pdf,SNZB-SNWZ-D20213-0037 ,2021 年山东能源第一批临矿集团门式起重机采购项, 河南圣起机械集团有限公司,山东天源重工集团有限公司,1
471,8a81808378356db501789145b4077277.pdf,SNZB-LKJT-D20213-0068 ,山东玻纤集团 10 万吨高端玻璃纤维生产线叉车式 AGV,,,0
472,8a81808378356db50178915681da7380.pdf,SNZB-LKJT-D20213-0073 ,山东玻纤集团 10 万吨高端玻璃纤维生产线钼电极采,,,0
473,8a81808378356db50178915dcd3873f1.pdf,SNZB-LKJT-D20213-0076 ,山东玻纤集团 10 万吨高端玻璃纤维生产线水泵采购,,,0
474,8a81808378356db50178a50fd3241ec1.pdf, SNZB-XKFW-D20212-0034   ,  新汶矿业集团有限责任公司生产服务分公司掘进机、柴油单轨吊、低压防,泰安鑫诚机械科技有限公司,徐州徐工基础工程机械有限公司,0
475,8a81808378ac94ec0178b45e7c7d3d0a.pdf, SNZB-YXKY-D20212-0084   ,  库车县永新矿业有限责任公司综采支架刮板机退租运输项目   ,山东安畅物流有限公司,泰安瑞通运输有限责任公司,0
476,8a81808378ac94ec0178bafadd6269e9.pdf, SNZB-XWGX-D20212-0081   ,  新汶矿业集团物资供销有限责任公司 2021 年新矿集团破碎机配件招标采,北京博创凯盛机械制造有限公司,河南省振源科技有限公司,1
477,8a81808378ac94ec0178d467d24921e5.pdf, SNZB-ZYDC-D20212-0080   ,  中垠地产有限公司济宁区域内项目广告策划与推广服务项目   ,济宁辰洋网络科技有限公司,济宁恒成文化传媒有限公司,0
478,8a81808378d601cd0178d854830006c0.pdf,SNZB-YMLT-D20213-0152 ,2021 年兖煤蓝天清洁能源有限公司脱硫添加剂, 山东煤博士磁铁矿粉有限公司, 曲阜市毅鑫建材有限公司,0
479,8a81808378d601cd0178e7e13bb438b1.pdf, SNZB-XWGX-D20212-0114   ,  新矿集团矿井智能物流管理系统、行政通信系统招标采购   ,山东新顺达信息科技有限公司,济南致新信息科技有限公司,0
480,8a81808378e850ba0178e8f3af7b04a1.pdf,SNZB-LKJT-D20213-0112 ,临矿集团王楼煤矿煤泥离心机、浓缩机、在线灰分仪,,,0
481,8a81808378e850ba0178e8f6af1e04be.pdf,SNZB-LKJT-D20213-0113 ,临矿集团郭屯煤矿应力在线监测系统招标采购项目   ,,,0
482,8a81808378e850ba0178e90d6dd005d3.pdf,SNZB-LKJT-D20213-0149 ,济宁亿金物资有限责任公司塑料托盘、塑料周转箱招,,,0
483,8a81808378e9ebd70178ee4dd6191411.pdf,SNZB-SNWZ-D20213-0084 ,2021 年山东能源第二批新矿、淄矿、临矿、枣, 河南郑泵科技有限公司,江苏长江水泵有限公司,1
484,8a81808378e9ebd70178ee52779e143c.pdf,SNZB-SNWZ-D20213-0086 ,2021 年山东能源第二批枣矿集团高压软起动控,: 新乡市振源电器股份有限公司,,1
485,8a81808378e9ebd70178ee57c69e148b.pdf,SNZB-SNWZ-D20213-0097 ,2021 年山东能源第二批淄矿集团开关柜采购项, 淮南万泰电子股份有限公司,山东新大陆电力股份有限公司,1
486,8a81808378e9ebd70178f211f8522c2c.pdf,SNZB-LKGT-D20213-0101 ,临矿集团郭屯煤矿智能化洗煤厂工程 EPC 总承包,天津美腾科技股份有限公司,泰戈特（北京）工程技术有限公司,0
487,8a81808378e9ebd70178f79a4e3064d7.pdf,：苏 132192004509，安全,,,,0
488,8a81808378e9ebd70178f7a113486536.pdf,：00326149。 ,,,,0
489,8a81808378e9ebd70178fd519a31126b.pdf,SNZB-LKJT-D20213-0100 ,临矿集团郭屯煤矿履带式全液压钻机招标采购项目   ,,,0
490,8a81808378e9ebd70178fd54faf11275.pdf, SNZB-XWGX-D20212-0083   ,  新汶矿业集团物资供销有限责任公司 2021 年浮选药剂供应商招标项目（二,山东巨野友邦实业有限公司,泰安远东化工科技有限公司,0
491,8a81808378e9ebd70178fd5d3928129f.pdf,SNZB-LKJT-D20213-0155 ,临矿集团邱集煤矿矿用隔爆型三相永磁同步电动滚筒,,,0
492,8a818083790e0c3701791744a60244c5.pdf, SNZB-XWGX-D20212-0064   ,新汶矿业集团物资供销有限责任公司变频调速一体机、干式变压器、矿用隔,青岛中加特电气股份有限公司,华夏天信智能物联股份有限公司,0
493,8a818083790e0c37017917a3644d4cdd.pdf,SNZB-SNWZ-D20213-0132 ,2021 年山东能源第三批新矿集团跳汰机采购项,: 山东泰安煤矿机械有限公司,,1
494,8a818083790e0c3701793f2198b642f5.pdf,SNZB-XWGX-D20212-0062   ,2021 年新矿集团大宗物资（空气冷却器、煤矿井下自动隔爆装置、风力扩展,烟台飞马瓦特热交换技术有限公司,山东新雪矿井降温科技有限公司,0
495,8a818083790e0c3701793f30bfb2443a.pdf,SNZB-XKXJL-D20212-0123   ,山东新巨龙能源有限责任公司井下 WAT 制冷机组 2 台压缩机维修项目（二次）   ,苏州工业园区亚益鑫锐精密机械有限公司,山东鑫通机械设备有限公司,0
496,8a818083790e0c3701793f4bcf414639.pdf,SNZB-LKJT-D20213-0110 ,临矿集团郭屯煤矿煤矿用清仓机招标采购项目   ,,,0
497,8a818083790e0c3701793f511f1a4679.pdf,SNZB-LKJT-D20213-0172 ,临矿集团会宝岭铁矿主井提升机备用轴承招标采购项,,,0
498,8a818083790e0c3701793f7b0999495f.pdf, SNZB-XKHK-D20212-0116   ,  内蒙古恒坤化工有限公司金属检测项目   ,宁夏鲁银工程检测有限公司,北京中贯通检测科技有限公司,0
499,8a818083790e0c37017940b9c2e85c46.pdf, SNZB-XWGX-D20212-0085   ,  翻车机推车机设备入围招标采购   ,泰安科创矿山设备有限公司,山东虹昊机电设备有限公司,0
500,8a818083790e0c3701794ab83dc9192b.pdf, SNZB-NMNY-D20202-0458   ,  新矿内蒙古能源有限责任公司信息机房建设项目（二次）   ,山东新顺达信息科技有限公司,山东金桥保安器材有限公司,0
501,8a818083790e0c3701795f5b4ad80bb9.pdf,SNZB-SNWZ-D20213-0136 ,2021 年山东能源第三批淄矿集团轮胎式防爆装,: 山东宏路重工股份有限公司,,1
502,8a818083790e0c3701796866ee235fe1.pdf,SNZB-LKQJ-D20213-0179 ,2021 年临矿集团邱集煤矿散装水泥 PO42.5 供应,,,0
503,8a818083796b2f2c017977bb800a0f90.pdf, SNZB-XKHK-D20212-0130   ,  内蒙古恒坤化工有限公司化产车间危化品非标储槽安装更换项目   ,山东四方安装工程有限公司,中建国信工程建设集团有限公司,0
504,8a818083796b2f2c01798901ac503a22.pdf,SNZB-SNWZ-D20213-0128 ,2021 年山东能源第三批新矿、淄矿集团全液压, 浙江杭钻机械制造股份有限公司,中煤科工集团西安研究院有限公司,1
505,8a818083796b2f2c0179890367163a33.pdf,SNZB-SNWZ-D20213-0129 ,2021 年山东能源第三批新矿集团挖掘式装载机, 泰安科创矿山设备有限公司,江西蓝翔重工有限公司,1
506,8a818083796b2f2c017991ba28af5e36.pdf, SNZB-XKGX-D20212-0089   ,  新汶矿业集团物资供销有限责任公司新矿集团新巨龙工作面智能化系统招,郑州煤机液压电控有限公司,北京天地玛珂电液控制系统有限公司,0
507,8a818083796b2f2c01799c0bc98f6dec.pdf,SNZB-XWGX-D20212-0162   ,2021 年新矿集团螺旋保护套入围招标采购项目   ,河北九星橡塑制品有限公司,新泰市伟力工贸有限公司,0
508,8a818083796b2f2c01799d60b5ed7fa1.pdf,SNZB-QXZY-D20213-0221 ,临矿集团千祥置业城后新村建设项目监理 ,山东班锘工程项目管理有限公司,山东东方监理咨询有限公司,0
509,8a818083799e12520179a2b540fe1d5b.pdf, SNZB-XWGX-D20212-0053   , 新矿集团救援车、卡车、洒水车招标采购  ,济南新绿叶汽车销售有限公司,新泰市特顺汽车销售服务有限公司,0
510,8a818083799e12520179a64762cd3022.pdf, SNZB-XWGX-D20212-0134   ,  新汶矿业集团物资供销有限责任公司 2021 年新矿集团煤矿用双臂式液压,山东沙普钻探装备有限公司,江西鑫通机械制造有限公司,0
511,8a818083799e12520179a73f23c4374c.pdf,SNZB-LKJT-D20213-0196 ,山东玻纤集团 10 万吨玻璃纤维高端制造生产线窑炉,,,0
512,8a818083799e12520179a74575a53b0e.pdf,SNZB-LKJT-D20213-0198 ,山东玻纤集团 10 万吨玻璃纤维高端制造生产线原丝,,,0
513,8a81808379ae181a0179c04cb68e5616.pdf,SNZB-LKJT-D20213-0242 ,临矿集团郭屯煤矿办公信息网络建设项目（二次）   ,,,0
514,8a81808379ae181a0179c623257d72a9.pdf, SNZB-NMNY-D20202-0326   , 鄂托克前旗长城三号矿业有限公司工业热风器维修项目   ,山东青耕电气有限公司,山东泰能供热设备有限公司,0
515,8a81808379ae181a0179cc2fb65f2d2e.pdf, SNZB-051001-D202199-0023,,华东建筑设计研究院有限公司,山东同创设计咨询集团有限公司,0
516,8a81808379ae181a0179cc3f0ca02da2.pdf, SNZB-051003-D202199-0025,,北京建谊高能建筑设计研究院有限公司,同圆设计集团股份有限公司,0
517,8a81808379ae181a0179cf964980376a.pdf,SNZB-SLDC-D20211-0050   ,山东能源内蒙古盛鲁电力有限公司尿素采购项目（二次）   ,宁夏金和泰达工贸有限公司,银川光佑商贸有限公司,0
518,8a81808379ae181a0179cfac5f67386f.pdf, SNZB-ZYDC-D20212-0150   ,  新疆昌吉市兖矿祥和家园消防施工工程招标项目   ,山东华森建筑消防项目管理有限公司,乌鲁木齐久安消防工程有限公司,0
519,8a81808379ae181a0179d4e388856328.pdf, SNZB-XWGX-D20212-0189   ,  2021 年新矿集团热轧线轧机配件入围招标采购   ,唐山市拓业机械制造有限公司,唐山天顺冶金机械制造有限公司,0
520,8a81808379ae181a0179e575cb6a25d6.pdf,SNZB-ZKTK-D20216-0079 ,山东唐口煤业有限公司胡营社区三期工程施工图设计项目 ,山东正阳建筑设计有限公司,山东建勘集团有限公司,0
521,8a81808379ae181a0179f06dab7f097f.pdf,SNZB-SNWZ-D20213-0247 ,2021 年山东能源第八批淄矿集团液压锚杆钻车, 江西鑫通机械制造有限公司,山东沙普钻探装备有限公司,1
522,8a81808379ae181a0179f502b5663961.pdf,SNZB-SNWZ-D20213-0251 ,2021 年山东能源第八批临矿集团破碎机采购项,: 山东新特机械设备有限公司,,1
523,8a81808379ae181a0179f505add33986.pdf,SNZB-SNWZ-D20213-0253 ,2021 年山东能源第八批淄矿集团平巷人车采购, 吉林永龙矿山机械有限责任公司,,1
524,8a81808379ae181a0179f50732b63992.pdf,SNZB-SNWZ-D20213-0254 ,2021 年山东能源第八批新矿集团全路况卡轨人,: 石家庄煤矿机械有限责任公司,,1
525,8a81808379ae181a0179f50dceb539d6.pdf,SNZB-SNWZ-D20213-0259 ,2021 年山东能源第八批临矿集团双回路真空馈,: 山东开创电气有限公司,,1
526,8a81808379ae181a0179f51381d23a4e.pdf,SNZB-SNWZ-D20213-0261 ,2021 年山东能源第八批淄矿集团欧式变电站采,: 电光防爆科技股份有限公司,,1
527,8a81808379ae181a0179f51737383a6b.pdf,SNZB-SNWZ-D20213-0265 ,2021 年山东能源第八批新矿集团燃气锅炉采购, 迪森（常州）锅炉有限公司,河南省四通锅炉有限公司,1
528,8a81808379f59bf4017a1341193b50d0.pdf,SNZB-XSHM-D20213-0279 ,临矿集团新上海一号煤矿矸石转运（二次） ,鄂尔多斯市聚发煤炭有限责任公司,宁夏通庆达运销有限公司,0
529,8a81808379f59bf4017a1e8f2cda3782.pdf,SNZB-SNWZ-D20213-0204 ,2021 年山东能源第四批淄矿集团离心泵采购项, 河南郑泵科技有限公司,河南豫通泵阀科技有限公司,1
530,8a81808379f59bf4017a1e90b49f37a2.pdf,SNZB-SNWZ-D20213-0205 ,2021 年山东能源第四批淄矿集团高压真空电磁, 电光防爆科技股份有限公司,华荣科技股份有限公司,1
531,8a81808379f59bf4017a3d1d23ee4db8.pdf,SNZB-SNWZ-D20213-0281 ,2021 年山东能源第九批淄矿集团压风机变频器,: 济南劲恒机电设备有限公司,,1
532,8a81808379f59bf4017a5005143e1c37.pdf,SNZB-XKZZ-D20212-0215   ,山东泰山能源有限责任公司翟镇煤矿精混煤走廊等建筑物维修加固工程   ,临沂天鑫建筑加固工程有限公司,山东京杭建设发展有限公司,0
533,8a81808379f59bf4017a50105bd91c74.pdf, SNZB-XWGX-D20212-0200   ,  2021 年新矿集团长城一矿制浆站设备招标采购   ,山东新特机械设备有限公司,西安森兰科贸有限责任公司,0
534,8a81808379f59bf4017a504afece1fe4.pdf,SNZB-LKJT-D20213-0330 ,临矿集团郭屯煤矿矿用地音监测系统招标采购项目  ,,,0
535,8a81808379f59bf4017a508b0b262291.pdf,SNZB-SNWZ-D20213-0240 ,2021 年山东能源第六批新矿集团掘锚机采购项, 徐州徐工基础工程机械有限公司,三一重型装备有限公司,1
