,Unnamed: 0,url,url_pdf
1094,1094,http://snzb.minegoods.com/sdny_winningperson/2022-02-07/12037.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180847e7c1eab017ed3519b3e392c&page=1
1095,1095,http://snzb.minegoods.com/sdny_winningperson/2022-01-28/12003.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180857e89feb1017e9f9f45277a71&page=1
1096,1096,http://snzb.minegoods.com/sdny_winningperson/2022-01-28/11999.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180847e7c1eab017e9e3867fa0c82&page=1
1097,1097,http://snzb.minegoods.com/sdny_winningperson/2022-01-26/11983.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180837e7c1db6017e8ae9fe0230c9&page=1
1098,1098,http://snzb.minegoods.com/sdny_winningperson/2022-01-25/11979.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180817e7c1e33017e8fcb39654c74&page=1
1099,1099,http://snzb.minegoods.com/sdny_winningperson/2022-01-24/11966.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180817e7c1e33017e8ac9ad063167&page=1
1100,1100,http://snzb.minegoods.com/sdny_winningperson/2022-01-24/11965.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180847e7c1eab017e8a0d58a22b12&page=1
1101,1101,http://snzb.minegoods.com/sdny_winningperson/2022-01-20/11955.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180857e714ea6017e7615835f4e6a&page=1
1102,1102,http://snzb.minegoods.com/sdny_winningperson/2022-01-14/11933.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180847e537ada017e55fbeff20131&page=1
1103,1103,http://snzb.minegoods.com/sdny_winningperson/2022-01-14/11932.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180817e537a65017e560a13ad015b&page=1
1104,1104,http://snzb.minegoods.com/sdny_winningperson/2022-01-14/11931.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180817e537a65017e560e312b0186&page=1
1105,1105,http://snzb.minegoods.com/sdny_winningperson/2022-01-14/11929.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180847e537ada017e5736e3a90dd5&page=1
1106,1106,http://snzb.minegoods.com/sdny_winningperson/2022-01-14/11926.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180857e5380fa017e561dae4103ab&page=1
1107,1107,http://snzb.minegoods.com/sdny_winningperson/2022-01-14/11925.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180817e537a65017e56214e0501f7&page=1
1108,1108,http://snzb.minegoods.com/sdny_winningperson/2022-01-13/11921.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180857e4d3fac017e512f0a1e1c0e&page=1
1109,1109,http://snzb.minegoods.com/sdny_winningperson/2022-01-13/11920.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180857e4d3fac017e513383fe1cab&page=1
1110,1110,http://snzb.minegoods.com/sdny_winningperson/2022-01-13/11919.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180847e48d559017e51391a54280e&page=1
1111,1111,http://snzb.minegoods.com/sdny_winningperson/2022-01-13/11917.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180847e48d559017e5126517c2712&page=1
1112,1112,http://snzb.minegoods.com/sdny_winningperson/2022-01-12/11913.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180847e48d559017e4daaf4f51caa&page=1
1113,1113,http://snzb.minegoods.com/sdny_winningperson/2022-01-12/11911.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180847e48d559017e4bf6e59504ad&page=1
1114,1114,http://snzb.minegoods.com/sdny_winningperson/2022-01-12/11910.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180837e48d44f017e4c1258730805&page=1
1115,1115,http://snzb.minegoods.com/sdny_winningperson/2022-01-12/11909.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180847e48d559017e4c13cb4505e7&page=1
1116,1116,http://snzb.minegoods.com/sdny_winningperson/2022-01-12/11908.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180847e48d559017e4c151b5805fd&page=1
1117,1117,http://snzb.minegoods.com/sdny_winningperson/2022-01-12/11907.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180857e48db87017e4c1660160d8f&page=1
1118,1118,http://snzb.minegoods.com/sdny_winningperson/2022-01-12/11906.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180847e48d559017e4c17ad62061f&page=1
1119,1119,http://snzb.minegoods.com/sdny_winningperson/2022-01-12/11905.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180857e48db87017e4c19d0fb0de1&page=1
1120,1120,http://snzb.minegoods.com/sdny_winningperson/2022-01-12/11904.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180857e48db87017e4c1b78860e11&page=1
1121,1121,http://snzb.minegoods.com/sdny_winningperson/2022-01-10/11886.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180817e343201017e42ceb19a2407&page=1
1122,1122,http://snzb.minegoods.com/sdny_winningperson/2022-01-10/11884.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180817e343201017e4182cda51898&page=1
1123,1123,http://snzb.minegoods.com/sdny_winningperson/2022-01-10/11883.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180817e343201017e41a4b2b21a8b&page=1
1124,1124,http://snzb.minegoods.com/sdny_winningperson/2022-01-10/11882.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180857e3438bc017e41c5b7992368&page=1
1125,1125,http://snzb.minegoods.com/sdny_winningperson/2022-01-07/11872.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180847ddcb19d017e321f3135079b&page=1
1126,1126,http://snzb.minegoods.com/sdny_winningperson/2022-01-07/11869.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180857ddcb76c017e321a659532ba&page=1
1127,1127,http://snzb.minegoods.com/sdny_winningperson/2022-01-07/11868.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180857ddcb76c017e31fb08672fef&page=1
1128,1128,http://snzb.minegoods.com/sdny_winningperson/2022-01-06/11861.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180837ddcb098017e2e6fb74e008c&page=1
1129,1129,http://snzb.minegoods.com/sdny_winningperson/2022-01-06/11860.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180837ddcb098017e2e6054b17f81&page=1
1130,1130,http://snzb.minegoods.com/sdny_winningperson/2022-01-06/11859.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180817ddcb123017e2e1a07a927d5&page=1
1131,1131,http://snzb.minegoods.com/sdny_winningperson/2022-01-06/11855.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180837ddcb098017e2d681ff772d7&page=1
1132,1132,http://snzb.minegoods.com/sdny_winningperson/2022-01-05/11849.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180837ddcb098017e287b00ad617e&page=1
1133,1133,http://snzb.minegoods.com/sdny_winningperson/2022-01-05/11846.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180817ddcb123017e22e8131b5144&page=1
1134,1134,http://snzb.minegoods.com/sdny_winningperson/2022-01-04/11843.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180817ddcb123017e23f56c69581d&page=1
1135,1135,http://snzb.minegoods.com/sdny_winningperson/2022-01-04/11839.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180847ddcb19d017e227d05081c22&page=1
1136,1136,http://snzb.minegoods.com/sdny_winningperson/2021-12-31/11832.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180817ddcb123017e0f9654a536d8&page=1
1137,1137,http://snzb.minegoods.com/sdny_winningperson/2021-12-31/11831.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180817ddcb123017e0e3d50322ba5&page=1
1138,1138,http://snzb.minegoods.com/sdny_winningperson/2021-12-31/11830.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180847ddcb19d017e0efa72d8067e&page=1
1139,1139,http://snzb.minegoods.com/sdny_winningperson/2021-12-31/11829.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180857ddcb76c017e0f212e95358b&page=1
1140,1140,http://snzb.minegoods.com/sdny_winningperson/2021-12-31/11827.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180817ddcb123017e0e45bd302bdc&page=1
1141,1141,http://snzb.minegoods.com/sdny_winningperson/2021-12-31/11826.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180817ddcb123017e0e488d0c2beb&page=1
1142,1142,http://snzb.minegoods.com/sdny_winningperson/2021-12-31/11825.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180857ddcb76c017e0e4ae48c2d42&page=1
1143,1143,http://snzb.minegoods.com/sdny_winningperson/2021-12-31/11824.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180857ddcb76c017e0e4c75a02d4c&page=1
1144,1144,http://snzb.minegoods.com/sdny_winningperson/2021-12-31/11823.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180857ddcb76c017e0dfa55981d9f&page=1
1145,1145,http://snzb.minegoods.com/sdny_winningperson/2021-12-29/11812.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180847ddcb19d017e0534c6c255c4&page=1
1146,1146,http://snzb.minegoods.com/sdny_winningperson/2021-12-29/11811.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180817ddcb123017e0537ea0e7c29&page=1
1147,1147,http://snzb.minegoods.com/sdny_winningperson/2021-12-29/11810.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180857ddcb76c017e053b118141a5&page=1
1148,1148,http://snzb.minegoods.com/sdny_winningperson/2021-12-29/11809.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180857ddcb76c017e053cdcff41df&page=1
1149,1149,http://snzb.minegoods.com/sdny_winningperson/2021-12-29/11808.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180847ddcb19d017e0540b0585636&page=1
1150,1150,http://snzb.minegoods.com/sdny_winningperson/2021-12-29/11804.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180817ddcb123017e03c641876a1b&page=1
1151,1151,http://snzb.minegoods.com/sdny_winningperson/2021-12-28/11801.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180817ddcb123017e0049f4796411&page=1
1152,1152,http://snzb.minegoods.com/sdny_winningperson/2021-12-28/11800.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180857ddcb76c017e004f3fc623b4&page=1
1153,1153,http://snzb.minegoods.com/sdny_winningperson/2021-12-28/11799.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180857ddcb76c017e00511e5923bd&page=1
1154,1154,http://snzb.minegoods.com/sdny_winningperson/2021-12-28/11798.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180857ddcb76c017e0052948f23c8&page=1
1155,1155,http://snzb.minegoods.com/sdny_winningperson/2021-12-28/11797.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180847ddcb19d017e0054682044bd&page=1
1156,1156,http://snzb.minegoods.com/sdny_winningperson/2021-12-28/11796.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180837ddcb098017e0056ce5d56de&page=1
1157,1157,http://snzb.minegoods.com/sdny_winningperson/2021-12-28/11795.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180847ddcb19d017e006026bf450b&page=1
1158,1158,http://snzb.minegoods.com/sdny_winningperson/2021-12-27/11784.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180817ddcb123017df9942d9442b5&page=1
1159,1159,http://snzb.minegoods.com/sdny_winningperson/2021-12-27/11782.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180837ddcb098017df95cad402adb&page=1
1160,1160,http://snzb.minegoods.com/sdny_winningperson/2021-12-27/11781.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180857ddcb76c017df95cbcc46522&page=1
1161,1161,http://snzb.minegoods.com/sdny_winningperson/2021-12-27/11780.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180847ddcb19d017df96886db1d3b&page=1
1162,1162,http://snzb.minegoods.com/sdny_winningperson/2021-12-24/11762.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180847ddcb19d017dea3a5ade5ad0&page=1
1163,1163,http://snzb.minegoods.com/sdny_winningperson/2021-12-24/11761.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180817ddcb123017dea2baa2e06b3&page=1
1164,1164,http://snzb.minegoods.com/sdny_winningperson/2021-12-24/11760.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180847ddcb19d017dea162eec5879&page=1
1165,1165,http://snzb.minegoods.com/sdny_winningperson/2021-12-24/11758.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180857ddcb76c017dea010db50622&page=1
1166,1166,http://snzb.minegoods.com/sdny_winningperson/2021-12-23/11754.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180837ddcb098017de4be9fcd2f8e&page=1
1167,1167,http://snzb.minegoods.com/sdny_winningperson/2021-12-22/11745.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180847ddcb19d017ddfff09ce0f7d&page=1
1168,1168,http://snzb.minegoods.com/sdny_winningperson/2021-12-22/11744.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180857ddcb76c017ddff6517715e9&page=1
1169,1169,http://snzb.minegoods.com/sdny_winningperson/2021-12-20/11728.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180837dbdbc99017dd725da337483&page=1
1170,1170,http://snzb.minegoods.com/sdny_winningperson/2021-12-20/11727.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180847dbdbdf3017dd7277ea2775f&page=1
1171,1171,http://snzb.minegoods.com/sdny_winningperson/2021-12-20/11726.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180837dbdbc99017dd7293a7d74a9&page=1
1172,1172,http://snzb.minegoods.com/sdny_winningperson/2021-12-20/11725.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180817dbdbd53017dd72b00667be1&page=1
1173,1173,http://snzb.minegoods.com/sdny_winningperson/2021-12-20/11724.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180847dbdbdf3017dd72e32467794&page=1
1174,1174,http://snzb.minegoods.com/sdny_winningperson/2021-12-20/11723.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180847dbdbdf3017dd73075bd779b&page=1
1175,1175,http://snzb.minegoods.com/sdny_winningperson/2021-12-20/11722.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180857dbdc40d017dd7322d921d1a&page=1
1176,1176,http://snzb.minegoods.com/sdny_winningperson/2021-12-20/11721.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180857dbdc40d017dd73409941d24&page=1
1177,1177,http://snzb.minegoods.com/sdny_winningperson/2021-12-20/11711.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180817dbdbd53017dd54ee079605e&page=1
1178,1178,http://snzb.minegoods.com/sdny_winningperson/2021-12-18/11707.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180847dbdbdf3017dcc5d749c4de5&page=1
1179,1179,http://snzb.minegoods.com/sdny_winningperson/2021-12-18/11706.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180817dbdbd53017dcc5fbc104bac&page=1
1180,1180,http://snzb.minegoods.com/sdny_winningperson/2021-12-18/11705.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180857dbdc40d017dcc61b2ac6443&page=1
1181,1181,http://snzb.minegoods.com/sdny_winningperson/2021-12-18/11704.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180847dbdbdf3017dcc661f2a4e27&page=1
1182,1182,http://snzb.minegoods.com/sdny_winningperson/2021-12-18/11703.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180847dbdbdf3017dcc67fb674e36&page=1
1183,1183,http://snzb.minegoods.com/sdny_winningperson/2021-12-18/11702.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180847dbdbdf3017dcc69f99d4e3e&page=1
1184,1184,http://snzb.minegoods.com/sdny_winningperson/2021-12-18/11701.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180847dbdbdf3017dcc6bb8404e46&page=1
1185,1185,http://snzb.minegoods.com/sdny_winningperson/2021-12-18/11700.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180817dbdbd53017dcc753e0c4c1a&page=1
1186,1186,http://snzb.minegoods.com/sdny_winningperson/2021-12-17/11698.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180837dbdbc99017dc8367eba3f91&page=1
1187,1187,http://snzb.minegoods.com/sdny_winningperson/2021-12-17/11697.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180857dbdc40d017dc839fd0a5809&page=1
1188,1188,http://snzb.minegoods.com/sdny_winningperson/2021-12-17/11692.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180817dbdbd53017dc5eaf8e72b1a&page=1
1189,1189,http://snzb.minegoods.com/sdny_winningperson/2021-12-16/11684.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180847dbdbdf3017dc12434740eaf&page=1
1190,1190,http://snzb.minegoods.com/sdny_winningperson/2021-12-16/11683.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180857dbdc40d017dc12b9994107d&page=1
1191,1191,http://snzb.minegoods.com/sdny_winningperson/2021-12-16/11682.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180837dbdbc99017dc13457c10ffe&page=1
1192,1192,http://snzb.minegoods.com/sdny_winningperson/2021-12-15/11672.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180857d5be246017dbcec8b675d28&page=1
1193,1193,http://snzb.minegoods.com/sdny_winningperson/2021-12-15/11667.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a8180837d5bd832017dbcd296144687&page=1
